broadband_number,data_usage_mb,login_attempts,bill_amount,payment_delay_days,network_latency_ms,packet_loss_percent,download_speed_mbps
454550354,4340.21,161,384.14,11.0,61.08,1.29,85.52
454704002,2949.45,119,358.87,7.0,49.62,0.92,92.83
454731282,3313.41,100,198.09,8.0,48.47,0.89,102.93
454743260,2514.13,139,414.35,9.0,40.77,0.88,106.79
454843174,3083.75,93,320.91,6.0,42.74,1.15,112.92
454919882,3023.24,100,410.16,6.0,46.32,1.16,104.78
455014004,3293.18,165,248.72,5.0,52.78,0.76,97.81
455049115,2721.94,100,234.46,5.0,44.9,0.96,102.61
455057548,3248.48,83,290.31,7.0,45.88,1.38,103.62
455223270,3215.26,156,222.79,6.0,54.4,0.92,90.16
455250782,3037.88,102,300.25,7.0,52.58,1.04,92.22
455252199,2176.54,137,410.99,8.0,47.91,0.86,95.27
455262689,2429.82,104,277.13,6.0,56.58,0.91,91.06
455304781,2650.49,159,316.32,4.0,53.42,0.98,101.87
455375931,3129.38,172,243.64,8.0,52.07,0.82,100.91
455398000,3591.41,95,197.13,6.0,41.57,0.85,118.57
455447437,3206.87,134,181.61,6.0,53.26,0.98,120.84
455594688,2754.9,106,313.52,7.0,45.93,0.96,108.93
455606306,2382.16,107,294.22,5.0,49.92,1.12,108.64
455622274,3260.55,162,361.16,6.0,51.69,0.8,105.07
455655031,3135.22,110,279.32,7.0,50.83,0.9,93.54
455679687,3276.39,126,224.67,7.0,48.57,1.19,102.97
455686784,2428.97,128,358.2,8.0,52.06,0.55,105.37
455702338,2122.14,152,307.17,8.0,49.54,0.73,110.22
455732645,2314.15,112,236.56,5.0,50.14,1.07,97.58
455776304,2658.05,152,309.2,8.0,44.58,1.14,89.22
455783331,2865.44,132,344.05,9.0,46.18,0.93,94.44
455801181,3751.11,87,282.85,4.0,50.76,0.84,97.22
455835627,2564.47,202,346.45,6.0,56.78,0.38,103.32
455861348,3556.82,124,307.24,6.0,54.26,1.1,97.64
455935279,3053.39,142,322.76,5.0,55.59,1.11,99.94
455946684,2355.89,151,302.26,8.0,58.01,1.26,107.09
455964742,3073.13,112,329.34,7.0,52.96,0.66,93.0
455968763,2480.99,127,258.85,4.0,54.91,0.19,95.41
456001681,3083.29,103,392.65,6.0,47.56,0.87,94.15
456122592,3753.12,142,250.22,6.0,57.44,0.66,89.02
456192251,4342.23,84,217.82,8.0,50.62,1.21,108.08
456206335,2280.92,136,310.78,8.0,53.57,1.19,88.21
456345527,2898.18,104,377.04,7.0,50.5,0.87,108.11
456416776,2411.51,128,349.05,9.0,58.58,1.16,107.28
456419097,3789.04,74,264.4,5.0,49.86,0.74,102.28
456464806,2524.93,90,322.44,10.0,49.46,1.09,102.27
456504757,3019.99,118,288.01,7.0,51.6,0.66,93.23
456595790,2874.55,129,333.43,7.0,55.19,0.88,99.02
456668971,3064.55,173,289.02,8.0,58.55,1.6,96.13
456689923,2564.06,95,302.86,10.0,56.76,1.42,95.05
456732233,3204.58,90,231.8,5.0,53.9,0.89,94.22
456766672,2203.4,140,265.98,6.0,50.97,0.92,105.08
456842004,4628.34,119,331.18,6.0,43.79,1.01,94.88
456844711,2848.54,154,371.51,5.0,56.31,0.94,111.4
456925299,2712.09,80,254.04,7.0,48.8,1.16,87.95
456944860,2206.89,98,363.08,7.0,49.29,0.95,101.56
456945206,4081.57,146,292.15,8.0,59.27,1.05,97.21
456956070,3669.49,134,306.4,6.0,52.62,0.93,80.59
457010890,2381.87,127,298.59,6.0,50.7,0.79,92.64
457090108,2856.01,88,326.63,6.0,49.9,1.52,110.03
457094073,3250.4,99,247.9,7.0,50.91,1.16,100.26
457217211,2664.24,122,380.25,3.0,48.14,0.97,96.88
457309714,2859.59,116,269.3,4.0,53.04,0.98,106.17
457327585,4093.7,115,285.5,10.0,47.11,1.48,106.91
457334157,3681.39,60,285.13,9.0,38.32,0.85,112.62
457361337,2012.3,127,273.2,8.0,46.24,1.18,113.56
457368656,3134.51,102,319.67,9.0,57.14,1.32,93.18
457393016,3338.04,95,317.72,9.0,44.03,0.5,105.48
457399936,2660.9,99,276.98,8.0,56.0,0.7,110.46
457406009,1946.64,142,380.23,7.0,48.22,0.42,115.56
457419426,2618.59,80,264.19,7.0,52.02,0.77,93.92
457425457,3357.97,97,198.67,5.0,55.17,1.11,102.59
457484650,3248.87,108,366.25,4.0,53.65,0.89,103.07
457538621,3935.69,134,213.72,10.0,51.2,0.89,109.5
457546451,3083.36,130,258.9,9.0,46.05,0.7,90.89
457557610,2893.66,123,361.61,9.0,51.61,1.22,99.85
457572325,2292.51,133,393.97,8.0,44.74,1.48,101.97
457588917,3537.48,163,233.97,10.0,48.22,1.43,99.51
457609735,2736.56,145,252.66,4.0,50.92,1.06,99.46
457617726,4086.53,141,284.97,7.0,50.37,1.26,89.08
457665741,3119.72,125,340.27,8.0,51.27,0.65,96.1
457686851,3082.52,113,437.0,6.0,51.13,0.96,91.19
457911138,3865.5,107,340.19,7.0,46.87,1.37,90.06
458048043,3198.33,124,309.32,8.0,47.74,1.19,93.48
458091765,2630.02,119,364.53,8.0,52.66,0.32,99.76
458133412,2409.27,88,256.54,6.0,45.89,1.26,91.08
458243242,2606.54,137,337.39,8.0,47.15,0.84,92.22
458256113,2573.21,109,273.86,9.0,49.78,0.98,92.67
458322874,2541.0,127,299.2,10.0,55.24,0.78,123.51
458401434,2384.3,118,339.63,8.0,51.67,0.82,87.32
458408874,2804.1,109,248.43,9.0,52.83,1.06,94.12
458426447,2570.1,124,237.23,6.0,45.6,1.07,113.58
458428327,1647.82,86,208.9,8.0,53.76,0.92,105.91
458478954,3638.27,150,297.79,8.0,51.49,1.5,97.03
458513252,1900.54,81,312.27,7.0,50.79,1.11,99.91
458607300,3016.75,95,276.59,10.0,49.63,1.1,99.53
458671688,2693.03,167,253.61,4.0,46.88,0.97,110.54
458673286,3065.39,115,407.05,6.0,53.99,0.83,110.5
458709116,1627.1,124,284.73,9.0,48.53,0.9,87.78
458715482,2735.66,93,167.43,7.0,47.47,0.86,109.78
458774731,2690.94,56,252.6,7.0,48.26,1.03,88.76
458946194,3126.11,84,331.16,8.0,51.27,0.74,101.12
458953234,3294.65,99,265.91,9.0,47.32,0.89,89.5
458996096,3270.59,78,499.94,6.0,51.77,1.12,112.22
458999099,2652.18,97,237.78,4.0,39.22,0.96,100.76
459092080,2425.83,137,304.93,9.0,49.98,0.74,95.12
459147191,2446.62,183,246.37,4.0,54.44,1.02,112.18
459171423,2546.8,114,247.2,7.0,51.81,1.03,102.23
459206277,3218.57,102,222.95,5.0,44.89,0.98,97.28
459208638,1923.88,64,297.56,6.0,49.26,1.23,116.4
459293104,3013.69,88,263.71,7.0,57.99,0.97,110.8
459307972,2381.87,119,260.09,5.0,47.14,1.15,108.54
459320603,2700.75,95,342.7,10.0,48.7,0.46,87.3
459329955,2834.55,140,312.01,6.0,48.2,0.83,107.43
459357225,3174.34,92,297.85,8.0,46.12,0.94,93.2
459361099,2747.81,114,234.46,8.0,45.21,0.75,100.55
459366285,4200.48,100,379.03,6.0,50.51,1.35,100.25
459437408,2778.59,67,357.67,8.0,57.6,0.73,98.98
459572574,1945.62,161,212.44,6.0,51.24,0.82,92.5
459590834,2248.52,116,385.77,3.0,54.93,1.04,94.66
459602520,3717.73,90,354.49,4.0,54.1,1.45,111.93
459625644,2815.52,149,303.34,10.0,51.04,0.91,101.3
459670949,3334.5,97,314.22,3.0,44.64,0.82,89.08
459709816,2689.48,173,176.0,8.0,54.76,0.77,98.43
459720504,2547.88,121,406.53,8.0,52.51,0.3,93.96
459725238,3342.24,137,276.43,3.0,52.78,0.67,98.12
459733350,2283.7,140,396.49,9.0,52.46,1.14,94.33
459844822,2860.73,117,344.7,8.0,54.5,1.42,106.11
459904663,3792.82,142,342.99,8.0,51.15,1.12,92.75
470199542,3532.83,130,363.8,10.0,55.22,0.96,95.95
470322380,2790.54,120,228.67,6.0,47.5,1.13,109.09
470418825,3137.45,130,275.65,9.0,46.12,0.82,94.18
470514274,3397.27,150,391.64,10.0,50.39,0.52,108.36
470540916,3589.12,119,358.9,4.0,58.71,1.39,100.61
470547730,3379.3,120,264.42,9.0,49.37,1.24,104.7
470564357,3495.58,127,344.08,8.0,55.74,1.22,97.55
470611559,3243.85,103,290.81,8.0,48.38,1.63,96.09
470652939,2286.74,167,350.68,11.0,53.32,0.82,85.38
470733690,2567.65,119,287.75,9.0,58.62,0.88,87.02
470740750,2998.7,163,311.72,10.0,47.59,1.12,105.76
470837611,3635.96,119,360.42,7.0,54.14,1.07,93.31
470960962,2177.03,111,267.51,8.0,42.21,1.28,98.01
471016702,3628.68,116,250.97,4.0,46.14,1.19,105.64
471138169,2492.65,131,273.54,6.0,48.22,1.05,102.62
471141252,2048.82,151,197.89,4.0,49.86,0.87,95.43
471231889,2561.65,123,352.54,6.0,44.21,1.16,106.39
471238902,4290.26,97,232.53,8.0,49.29,1.06,98.9
471273870,2571.07,149,325.73,8.0,47.94,0.93,114.82
471277878,2615.35,102,353.68,8.0,48.03,0.62,105.32
471289157,3866.02,122,325.81,8.0,56.3,1.35,91.56
471290883,2631.65,103,364.94,8.0,47.1,0.99,101.2
471339418,2618.62,102,311.35,9.0,48.27,1.27,97.0
471356423,4116.66,106,386.31,8.0,60.75,1.23,110.91
471458686,2834.23,95,336.18,7.0,52.28,0.74,107.05
471488644,3695.52,107,260.2,8.0,48.65,1.17,90.93
471497785,2774.95,129,204.76,7.0,51.6,0.87,89.34
471524031,2596.84,107,251.4,5.0,58.8,1.55,102.72
471675510,4040.5,119,379.95,7.0,43.14,1.09,104.9
471852349,3646.21,114,342.82,10.0,54.26,1.28,91.54
471936522,2817.88,119,263.49,7.0,47.25,1.52,91.86
471948489,3659.89,154,330.69,6.0,48.77,0.82,106.58
471953166,3148.38,98,336.91,10.0,50.5,0.78,91.62
471961363,2910.09,104,315.91,8.0,52.3,1.27,106.72
471982503,3876.13,127,358.02,4.0,51.31,0.98,95.52
472004718,5094.36,135,325.31,6.0,50.7,1.09,100.77
472021397,2688.11,103,184.91,3.0,50.34,0.99,102.89
472031874,2046.7,80,314.17,4.0,51.53,0.99,92.34
472098084,3512.6,89,352.1,7.0,57.57,1.19,105.06
472100962,2101.21,168,316.16,10.0,50.57,0.83,112.52
472104554,3049.83,150,384.61,6.0,52.31,1.01,80.61
472174664,4616.65,91,258.32,6.0,51.24,0.77,105.92
472179415,3279.65,102,320.39,6.0,44.47,0.88,92.39
472199779,3750.03,109,313.18,7.0,51.93,0.99,109.88
472199783,2765.72,162,399.38,8.0,51.82,1.07,99.14
472278799,3196.27,116,326.15,9.0,47.89,1.08,88.09
472303577,2355.2,120,336.83,7.0,50.37,1.41,91.24
472324001,2388.15,166,211.69,7.0,56.09,0.59,102.94
472396099,2172.32,113,271.6,3.0,49.44,0.83,96.54
472451130,3007.83,84,317.97,7.0,48.74,1.18,102.64
472621462,2804.6,115,354.6,6.0,55.53,1.07,96.33
472636773,3267.87,138,234.74,9.0,52.07,1.24,110.05
472643936,2650.9,142,373.78,8.0,56.25,0.91,91.17
472697740,3226.05,76,369.16,7.0,38.23,1.06,96.64
472743970,3563.28,118,257.11,7.0,53.8,1.09,105.84
472826791,3985.73,136,300.95,6.0,48.63,0.84,117.56
472959585,2912.33,92,217.58,8.0,48.16,1.3,107.64
472998366,2791.44,98,242.6,9.0,46.97,1.07,103.54
473116812,3851.41,65,263.44,9.0,52.38,0.39,109.1
473121972,2402.28,102,303.61,5.0,53.77,1.18,107.29
473157293,3222.01,183,290.54,8.0,46.19,0.99,91.79
473175062,3713.53,90,298.97,7.0,51.4,0.79,113.99
473228066,3337.76,124,361.86,7.0,45.43,0.97,109.96
473345982,3299.88,154,242.5,10.0,49.54,0.9,105.12
473383885,1958.36,114,300.8,6.0,49.06,1.09,103.53
473386714,3056.59,162,216.75,5.0,42.24,0.56,94.08
473445874,2445.09,101,181.38,6.0,47.18,0.97,103.76
473446156,2967.46,123,447.27,7.0,54.02,1.01,111.76
473452909,3035.3,150,368.34,4.0,53.84,0.69,112.33
473472441,3891.12,108,289.6,10.0,47.23,0.67,90.6
473508937,3178.56,147,248.7,6.0,55.53,0.68,92.49
473597010,2985.22,168,301.2,8.0,42.97,1.13,98.43
473677753,2727.6,121,302.1,8.0,44.87,1.04,99.64
473688175,3098.81,124,345.05,8.0,54.6,0.89,94.52
473701773,3670.09,177,367.0,4.0,50.14,1.19,94.78
473714260,2938.02,97,367.05,11.0,51.52,0.96,93.83
473726471,3281.73,132,234.75,7.0,56.05,1.11,97.67
473731185,3442.79,113,264.33,6.0,42.98,1.3,96.18
473738999,3610.76,128,377.0,4.0,49.37,0.96,89.32
473909730,3543.98,85,192.66,6.0,56.4,0.6,98.58
473912404,2638.79,122,287.79,5.0,53.01,1.01,98.86
473926943,3974.68,150,308.49,9.0,53.11,1.39,102.4
473956887,3544.18,135,353.14,6.0,49.94,0.67,99.71
474043232,3933.32,99,418.35,8.0,49.53,0.88,105.98
474079676,2786.94,157,255.87,6.0,54.37,1.24,80.66
474090477,1649.48,143,340.03,6.0,50.34,0.87,115.94
474090657,3603.28,127,402.19,6.0,59.82,0.91,101.33
474126995,4161.55,104,282.65,7.0,48.5,1.3,90.38
474202994,2546.92,120,358.14,6.0,53.1,0.92,93.63
474236432,2317.1,80,344.83,4.0,50.91,1.09,97.6
474399030,3489.49,88,375.36,6.0,46.22,0.39,112.96
474475771,3821.63,118,222.45,6.0,59.0,1.35,107.26
474488859,3766.36,89,292.83,6.0,49.37,0.95,91.42
474545647,1749.85,148,277.73,12.0,48.26,1.31,87.58
474582858,3900.72,101,266.39,6.0,49.33,1.22,98.01
474682860,2196.09,108,184.71,10.0,51.2,1.01,101.6
474690806,2986.73,167,304.93,5.0,55.83,1.15,96.58
474691039,3544.76,61,337.93,8.0,45.83,0.56,103.5
474765187,3291.04,76,235.02,7.0,49.03,1.12,103.26
474881448,3204.17,132,283.86,6.0,55.26,0.8,110.85
474961823,2793.73,100,215.54,9.0,50.21,1.09,105.25
475016405,1954.0,83,179.43,5.0,54.47,1.03,102.42
475074937,1269.89,118,219.64,9.0,50.05,0.96,98.72
475113822,3480.63,97,261.6,9.0,53.82,1.03,113.55
475119731,1549.3,120,291.48,7.0,49.66,0.87,89.92
475125988,3270.46,146,307.4,7.0,47.17,0.85,93.63
475250110,2747.06,112,417.67,6.0,45.08,1.37,111.46
475289196,3713.91,119,310.02,7.0,50.82,0.92,101.15
475316486,3110.81,109,367.6,8.0,42.71,0.97,94.2
475369668,2172.77,76,228.54,6.0,47.51,1.03,100.39
475377877,4052.27,163,194.71,5.0,52.65,1.45,108.64
475390065,2692.17,80,324.03,7.0,45.79,1.06,99.09
475410531,3337.59,136,166.69,8.0,55.09,1.27,103.99
475552763,3172.8,170,311.64,7.0,47.73,1.04,101.28
475570663,3714.33,139,348.48,8.0,48.14,1.16,96.55
475578916,3149.74,85,253.95,8.0,44.67,0.95,109.44
475690535,4003.53,104,284.79,6.0,48.71,1.14,101.26
475707654,3372.01,102,317.1,9.0,46.59,1.37,84.24
475715181,2240.88,67,269.14,4.0,49.07,1.04,112.54
475734474,2550.97,185,212.1,6.0,49.42,0.24,102.46
475740381,3367.54,152,180.17,4.0,45.96,0.92,92.56
475783269,2349.96,138,255.91,7.0,49.33,1.27,105.76
475862025,3464.69,118,321.47,8.0,44.59,0.73,100.27
475967052,2044.44,169,335.75,7.0,52.21,1.43,106.13
476054871,3292.75,68,311.54,10.0,46.56,1.25,101.75
476062419,3824.73,116,368.28,7.0,55.35,1.08,97.28
476160573,3067.75,126,339.37,6.0,43.74,0.85,112.32
476328288,2403.93,108,339.56,6.0,58.04,0.71,105.48
476333266,2601.99,168,400.22,6.0,54.94,1.07,95.91
476357913,2998.59,118,387.85,10.0,46.36,0.95,86.89
476491125,4124.4,134,318.77,9.0,49.58,0.71,90.84
476507230,2738.72,88,303.78,6.0,51.7,0.83,110.89
476624331,2380.65,98,216.05,8.0,59.1,0.64,104.93
476692982,2327.99,100,260.13,6.0,44.41,1.21,108.21
476705439,2575.62,125,268.44,7.0,49.72,1.18,111.85
476766648,4677.77,140,239.93,8.0,60.96,0.73,95.15
476845109,2351.96,119,325.49,8.0,47.4,0.4,102.36
476848447,3697.97,111,454.4,6.0,49.61,0.83,112.16
476937092,3337.21,125,369.07,7.0,48.56,0.83,99.11
477028724,3048.43,87,426.95,5.0,41.14,0.87,103.07
477245681,3184.27,106,422.76,7.0,53.3,0.76,103.5
477285641,3409.49,129,262.47,5.0,48.94,0.51,90.71
477287310,1800.9,93,191.31,7.0,48.68,0.95,106.72
477335631,3307.8,107,378.98,3.0,50.62,1.13,109.27
477343801,2621.09,101,326.55,7.0,55.79,0.93,99.26
477486233,2563.31,154,235.5,8.0,57.21,1.0,112.34
477498160,3334.6,155,361.26,7.0,53.19,0.92,93.78
477530058,2722.72,62,343.18,7.0,57.68,1.07,103.49
477539365,2989.98,127,269.27,9.0,50.68,0.57,113.6
477600206,2558.68,143,305.69,6.0,51.56,0.62,95.92
477636596,3232.04,87,316.88,8.0,46.02,0.78,97.49
477685148,3196.21,141,448.95,8.0,51.28,0.51,105.33
477730893,2872.04,112,352.39,12.0,46.37,0.94,99.86
477736528,2822.88,154,333.25,8.0,53.21,0.98,79.26
477788574,3090.21,79,263.9,6.0,52.08,0.81,100.91
478035359,3075.36,119,208.32,6.0,46.38,1.12,95.17
478067430,3984.75,123,271.84,7.0,56.17,0.67,83.42
478145759,3041.53,84,294.42,8.0,51.82,0.78,91.29
478155069,1812.61,100,265.27,9.0,47.91,1.17,89.6
478162722,3193.42,128,335.44,5.0,51.79,1.12,90.85
478182680,3338.27,149,312.97,6.0,48.14,0.96,75.5
478224740,3350.66,153,191.79,8.0,51.86,0.76,105.25
478306773,2822.25,75,227.98,9.0,51.1,1.43,103.48
478307957,1906.63,103,331.22,10.0,47.36,0.93,109.3
478398937,3067.36,119,337.75,5.0,49.49,1.26,100.43
478448360,2303.84,102,310.36,11.0,40.31,0.76,114.8
478461195,3587.58,118,263.22,6.0,52.16,1.18,110.56
478535049,2785.05,113,261.69,5.0,48.78,0.44,102.95
478665791,2435.22,126,291.22,10.0,47.73,0.94,86.1
478705740,2562.81,74,312.79,6.0,49.36,0.74,95.11
478737097,2627.96,122,370.43,2.0,57.36,1.16,118.27
478753061,2009.39,81,344.2,8.0,44.5,0.38,95.3
478785719,3772.17,152,265.92,9.0,55.11,0.89,98.88
478797696,2819.62,117,331.77,6.0,42.62,1.02,96.23
478818727,2344.16,146,277.34,6.0,47.8,1.2,93.78
478850588,3173.75,107,286.7,7.0,50.77,1.44,93.36
478855264,3312.53,56,291.26,4.0,45.53,0.94,97.67
478859134,2859.55,134,319.96,7.0,46.86,0.92,101.22
479128745,1930.79,120,316.33,5.0,52.29,0.98,108.11
479190211,2200.88,90,206.5,5.0,45.68,0.77,111.64
479351712,2398.2,186,333.59,7.0,45.04,1.24,111.03
479479337,2819.13,68,270.52,7.0,50.1,0.5,96.35
479503051,1053.15,115,384.01,8.0,41.36,1.1,94.92
479540600,3638.77,106,265.63,4.0,45.58,0.66,92.84
479564744,2884.2,102,392.09,6.0,52.01,0.87,93.9
479596471,2905.74,102,422.46,9.0,50.32,1.01,100.12
479598671,3868.71,90,339.39,4.0,50.26,0.93,104.35
479661885,3735.44,136,280.9,7.0,46.55,1.41,107.55
479672266,2540.84,112,273.68,4.0,49.64,1.01,98.87
479692164,2729.26,69,290.66,8.0,41.54,0.66,105.17
479731118,3695.08,195,168.95,8.0,51.83,0.95,95.8
479741370,3777.87,121,362.81,6.0,53.44,0.47,88.03
479781283,2574.97,120,295.29,4.0,46.94,0.86,98.55
479807725,3691.61,175,208.2,6.0,49.9,1.22,103.61
479885587,4091.01,125,273.34,9.0,55.04,1.31,103.66
479909897,3815.67,123,350.97,10.0,48.35,1.6,96.2
479914744,2969.63,110,334.14,9.0,46.1,0.86,95.18
479966966,2989.92,109,249.96,6.0,49.53,0.99,97.81
479967492,2752.61,179,295.2,6.0,51.49,1.09,99.71
510080288,3516.82,156,272.5,6.0,44.32,1.06,105.86
510182698,2216.22,164,295.96,8.0,54.69,0.73,88.78
510331092,3659.72,138,263.76,8.0,45.88,0.95,93.98
510368630,2721.52,63,296.68,8.0,52.26,1.06,106.18
510481277,2645.73,96,201.02,7.0,49.07,1.17,103.35
510521280,4499.95,88,264.84,7.0,45.86,1.33,98.45
510614953,3782.35,103,274.44,6.0,44.15,0.97,115.55
510621593,2930.87,114,238.3,9.0,44.28,0.77,80.37
510641685,2301.94,119,252.64,10.0,53.62,0.98,91.68
510653512,2872.68,120,273.26,8.0,48.89,0.93,99.41
510725082,3403.11,104,317.39,8.0,57.74,1.13,110.27
510774708,3549.53,174,363.56,10.0,48.28,1.2,99.74
510852787,3953.22,114,359.59,9.0,49.12,0.47,99.95
510859446,3622.24,130,249.54,10.0,49.79,1.1,109.66
510860750,2302.11,140,197.29,7.0,40.76,0.9,95.91
510880704,4073.8,128,278.5,8.0,47.61,1.25,96.69
510884822,2764.06,108,301.51,2.0,49.38,0.82,102.79
510904813,3610.17,126,254.09,5.0,54.55,0.83,90.49
510941701,3126.59,44,365.11,8.0,53.71,1.12,97.92
511001704,3293.12,113,293.13,7.0,48.84,0.81,110.16
511010159,1951.39,99,263.87,8.0,44.8,1.03,97.76
511048646,2373.37,134,271.58,10.0,44.48,0.98,96.16
511125871,3165.07,141,336.4,7.0,58.64,0.9,102.18
511144133,3079.98,106,268.5,3.0,49.92,1.21,107.58
511153762,3553.16,106,356.2,6.0,50.57,1.33,97.2
511277771,3374.7,130,406.41,7.0,49.71,0.7,89.69
511289666,4122.4,114,242.5,7.0,56.77,0.98,94.43
511313247,2784.68,67,278.47,8.0,47.44,1.08,103.05
511358315,2636.51,74,334.16,9.0,50.82,0.96,105.86
511554226,3107.17,125,260.34,10.0,46.94,0.96,104.92
511565524,2477.57,79,308.46,8.0,53.92,0.92,91.86
511598596,2559.25,76,290.67,8.0,51.71,0.86,105.2
511640642,2933.32,120,387.68,7.0,52.65,1.01,99.22
511683809,3142.85,148,314.21,6.0,51.75,1.12,95.98
511712218,2133.25,117,347.13,10.0,52.06,0.72,101.63
511765150,3980.54,119,346.76,8.0,44.81,1.38,102.26
511788431,2597.66,64,288.76,6.0,46.46,0.8,94.1
511790848,2488.47,91,361.85,6.0,45.0,1.0,99.41
511821207,3403.44,113,282.47,10.0,48.18,1.0,107.81
511889796,3554.09,106,278.85,8.0,45.6,0.69,117.92
511970504,2883.56,78,324.05,3.0,44.47,1.21,88.31
512061644,2707.7,128,307.39,5.0,54.16,0.62,106.06
512072109,3984.13,138,355.63,8.0,51.3,1.27,95.68
512111555,3599.3,99,228.96,6.0,51.92,1.24,98.71
512114180,2531.39,130,291.04,5.0,51.36,1.03,80.1
512119211,3391.32,121,332.23,5.0,49.4,0.96,115.54
512221748,3768.75,178,262.36,6.0,51.52,0.97,109.43
512303793,3778.07,111,360.82,5.0,43.79,0.87,102.54
512318457,2746.12,90,390.53,6.0,48.54,1.27,105.86
512348255,2857.21,101,316.12,6.0,48.23,1.07,100.22
512355706,3109.31,129,366.22,6.0,49.16,1.03,104.8
512383362,2430.84,100,176.05,6.0,39.3,1.03,94.48
512570568,3520.19,146,243.73,8.0,44.64,1.12,94.77
512607478,2577.6,79,276.85,10.0,50.78,1.32,112.05
512616330,2218.33,115,229.13,5.0,63.79,0.62,107.1
512661477,2526.3,119,257.68,7.0,51.79,1.12,99.27
512679495,1592.81,87,211.06,8.0,47.47,0.63,100.18
512825273,2123.98,100,244.22,10.0,49.39,1.26,101.89
512958386,2719.13,120,230.1,7.0,49.98,1.09,100.97
512994126,3585.27,108,456.83,4.0,50.12,0.93,100.2
513095450,2784.42,121,297.65,6.0,53.76,1.27,89.0
513160322,2372.45,84,318.01,5.0,47.23,1.42,99.34
513172667,3767.28,72,448.72,7.0,49.86,0.73,102.99
513224636,3363.72,74,333.14,7.0,52.44,0.85,93.22
513230472,2812.4,96,199.52,6.0,45.92,1.06,105.15
513533928,2145.05,147,378.28,10.0,51.49,1.01,97.41
513536901,2854.51,49,352.84,8.0,53.0,0.84,104.94
513634816,3554.55,119,256.87,6.0,51.09,0.69,111.49
513664656,2957.52,130,320.13,4.0,43.68,1.32,94.0
513716278,1700.42,135,344.31,6.0,44.3,1.05,115.12
513811349,4196.22,135,288.61,4.0,50.07,0.89,111.26
513816294,2758.49,117,431.56,8.0,50.77,0.46,96.7
514007630,4479.57,93,206.67,4.0,55.02,0.75,89.5
514084180,2294.31,167,288.2,6.0,50.62,1.47,102.29
514160443,2608.1,87,371.83,10.0,51.34,1.1,105.51
514184476,1938.2,67,280.06,4.0,39.75,0.86,108.65
514257842,3686.56,152,320.88,3.0,44.86,0.95,86.44
514260606,2428.2,133,348.67,7.0,49.56,1.2,99.74
514312291,2903.28,115,242.2,3.0,50.78,0.72,105.73
514359202,3851.27,178,117.09,7.0,48.19,1.17,95.8
514396261,3468.5,118,205.26,10.0,49.81,0.85,89.52
514483849,3351.17,115,308.29,5.0,48.48,1.15,117.61
514603795,2745.9,141,325.84,7.0,50.0,1.24,104.8
514679037,3919.73,126,223.18,7.0,47.77,1.25,81.99
514716310,3163.63,91,351.99,7.0,47.4,0.95,108.74
514772237,3127.56,131,305.35,10.0,43.11,1.24,90.7
514873135,2986.54,162,279.06,7.0,49.57,0.93,102.08
514879379,2594.43,103,367.12,7.0,56.54,1.07,85.64
514952085,2974.01,136,319.82,9.0,47.31,0.92,89.62
514955017,3015.68,169,128.56,6.0,52.48,1.28,106.46
514988595,2793.43,96,281.01,8.0,47.48,1.13,104.26
514992305,2750.93,133,168.73,9.0,58.46,1.02,99.54
515049740,3723.62,139,378.28,8.0,51.52,1.16,118.24
515197079,2078.32,130,238.4,6.0,43.7,0.99,84.23
515209998,3307.8,67,155.34,4.0,49.65,1.1,99.48
515331127,2469.44,143,404.18,9.0,44.42,0.99,98.31
515343793,2577.63,86,352.13,6.0,46.51,1.06,106.32
515365262,4165.17,120,172.42,6.0,50.3,0.87,100.96
515435332,4382.04,157,376.22,5.0,50.22,0.89,94.38
515438080,2514.09,185,247.14,8.0,55.39,1.1,93.93
515612164,2143.64,117,309.43,7.0,53.1,0.99,110.8
515679473,2840.82,100,251.59,8.0,55.97,1.21,101.42
515734954,3141.73,94,360.18,8.0,50.4,1.33,83.89
515763889,2562.04,118,261.97,6.0,50.49,1.08,99.79
515848393,3187.04,104,303.9,7.0,54.92,1.27,102.66
515865010,2224.96,136,411.04,8.0,48.98,1.11,99.54
516007579,2982.07,71,323.15,7.0,52.15,1.09,100.58
516026844,4117.99,84,266.82,5.0,53.86,1.14,88.37
516029497,2618.51,102,388.81,8.0,41.58,0.83,95.53
516041850,3759.07,69,402.58,6.0,48.69,0.97,87.68
516140669,2465.31,136,305.97,5.0,52.93,1.13,93.23
516171761,3496.51,85,350.08,5.0,47.31,0.96,92.9
516316907,3374.4,133,225.85,7.0,50.78,1.4,103.07
516317726,3520.31,106,360.39,5.0,44.1,1.31,106.82
516322958,2571.82,85,212.01,6.0,47.17,0.76,79.75
516358557,2396.36,116,220.34,8.0,46.57,1.4,93.66
516363723,2888.04,91,317.01,9.0,47.5,1.34,103.59
516379661,2668.03,113,202.57,6.0,56.66,0.84,108.62
516398476,2816.96,129,339.79,8.0,47.97,1.16,94.86
516456072,2479.88,106,372.95,8.0,52.47,1.21,98.08
516485771,2744.97,150,308.54,10.0,48.56,1.05,94.62
516535166,2333.0,135,267.01,7.0,47.6,0.65,103.59
516600732,3534.06,97,214.22,5.0,56.6,0.61,99.56
516710858,3338.58,118,319.28,4.0,53.28,0.65,97.17
516716657,3317.98,142,268.87,6.0,47.12,1.51,110.11
