customer_id,month,data_usage_mb,login_attempts,bill_amount,payment_delay_days,network_latency_ms,packet_loss_percent,download_speed_mbps,churn_next_month
2371,6,639.94,19,44.39,2,43.38,1.55,113.79,0
2372,1,551.29,24,49.15,4,47.37,1.28,75.54,0
2372,2,625.3,22,47.51,5,46.76,1.6,128.02,0
2372,3,566.06,17,53.42,6,47.63,0.33,80.51,0
2372,4,619.74,17,48.56,2,52.62,0.2,147.49,0
2372,5,527.46,18,50.73,11,38.06,0.52,112.94,0
2372,6,644.22,21,56.57,11,34.46,0.08,58.45,1
2373,1,443.35,15,47.23,4,53.92,1.26,91.5,0
2373,2,398.36,19,50.45,5,43.22,1.04,106.37,0
2373,3,439.6,20,49.59,13,44.43,0.85,96.09,0
2373,4,412.63,16,52.7,4,46.28,0.93,110.74,0
2373,5,445.93,14,49.54,5,55.41,1.37,122.5,0
2373,6,393.3,14,46.94,8,52.41,0.87,85.26,0
2374,1,582.57,17,51.91,1,32.79,0.26,144.92,0
2374,2,775.66,20,43.76,2,64.48,1.2,125.91,0
2374,3,555.37,23,54.79,10,48.23,0.69,87.51,0
2374,4,625.22,19,49.71,6,47.25,0.73,114.92,0
2374,5,557.33,21,54.01,9,41.4,0.48,130.04,0
2374,6,631.51,20,45.56,12,62.54,1.38,89.94,1
2375,1,383.63,11,51.58,5,57.31,1.11,53.42,0
2375,2,390.48,10,51.25,6,43.7,0.84,101.34,0
2375,3,351.29,13,46.75,8,48.49,0.88,149.65,0
2375,4,430.81,14,52.01,7,66.12,0.14,104.33,0
2375,5,371.37,10,53.2,14,54.95,0.32,104.8,0
2375,6,422.86,10,58.74,4,61.93,0.3,80.51,1
2376,1,552.45,25,46.2,5,40.61,0.02,80.81,0
2376,2,588.33,24,44.7,11,60.03,0.45,116.91,0
2376,3,540.63,24,50.72,14,46.47,0.49,89.44,0
2376,4,548.87,20,54.05,10,38.85,0.97,85.58,0
2376,5,623.84,24,44.31,12,51.74,1.13,73.99,0
2376,6,580.27,24,47.43,13,43.34,0.31,117.09,0
2377,1,278.96,12,57.08,10,55.37,0.32,81.24,0
2377,2,226.89,12,44.12,0,35.53,1.49,72.09,0
2377,3,285.6,9,50.1,12,55.29,0.29,89.31,0
2377,4,260.88,10,38.25,14,50.53,0.49,107.26,0
2377,5,308.55,14,49.86,6,35.4,1.26,101.76,0
2377,6,301.13,16,43.27,1,45.31,1.36,140.47,0
2378,1,601.54,22,53.97,13,45.04,0.46,99.89,0
2378,2,664.59,25,51.03,13,60.73,0.16,84.78,0
2378,3,574.91,27,48.33,3,53.06,1.72,101.72,0
2378,4,573,20,50.58,5,47.55,0.38,87.08,0
2378,5,523.01,27,51.84,9,48.86,0.17,88.53,0
2378,6,548.66,24,45.22,2,51.5,0.46,73.46,0
2379,1,575.15,10,55.59,8,53.21,0.19,96.87,0
2379,2,477.3,15,71.37,8,20.06,0.8,97.97,0
2379,3,587.87,13,70.55,12,49.05,0.6,96.3,0
2379,4,522.74,12,50.99,5,51.65,0.62,131.25,0
2379,5,541.96,12,59.92,4,55.44,1.09,88.35,0
2379,6,504.84,17,59.16,10,56.69,1.39,57.75,0
2380,1,457.29,17,44.56,10,33.03,0.62,72.66,0
2380,2,361.69,17,29.07,3,33.72,0.51,120.97,0
2380,3,584.67,16,36.42,9,58.58,1.13,118.03,0
2380,4,380.68,20,43.61,9,45.12,0.03,107.05,0
2380,5,497.69,20,44.95,13,43.92,1.69,116.63,0
2380,6,465.79,24,35.85,5,56.91,0.51,67.95,1
2381,1,737.69,16,43.47,10,41.94,0.94,101.89,0
2381,2,686.71,23,46.7,0,44.33,0.96,97.42,0
2381,3,624.71,20,50.65,8,44.23,1.48,88.38,0
2381,4,687.48,16,48.04,12,41.05,1.9,108.09,0
2381,5,665.53,22,43.97,9,62.67,0.63,90.05,0
2381,6,696.97,18,43.12,8,53.39,0.65,121.21,1
2382,1,412.14,15,50.46,10,38.02,1.74,61.26,0
2382,2,447.01,19,53.62,0,47.38,1.43,101.09,0
2382,3,442.86,18,40.06,14,45.78,1.45,113.81,0
2382,4,497.23,18,36.84,0,44.47,1.64,110.48,0
2382,5,452.05,23,40.39,2,50.8,2,76.86,0
2382,6,456.5,23,53.18,14,51.31,1.39,104.29,1
2383,1,543.11,13,45.22,4,53.81,1.58,85.52,0
2383,2,438.43,11,38.03,12,51.13,0.49,108.24,0
2383,3,473.08,7,39.91,5,53.28,1.37,122.7,0
2383,4,509.56,9,56.17,2,58.29,0.56,85.61,0
2383,5,529.15,10,41.87,0,42.65,0.63,102.41,0
2383,6,492.68,7,45.12,14,27.66,0.44,114.22,1
2384,1,512.46,23,52.94,9,50.38,0.26,83.03,0
2384,2,514.03,21,46.11,11,49.09,0.8,116.09,0
2384,3,579.65,24,50.32,6,43.41,0.34,112.92,0
2384,4,539.13,16,60.79,10,49.64,1.28,104.72,0
2384,5,554.07,18,50.5,0,50.97,0.86,124.5,0
2384,6,436.66,23,58.67,5,48.66,1.55,107.52,0
2385,1,543.74,24,56.16,9,46.01,1.26,86.19,0
2385,2,528.43,18,59.06,0,48.51,1.56,57.89,0
2385,3,517.76,19,49.09,1,46.91,1.37,101.55,0
2385,4,495.72,26,56.09,12,33.15,1.4,121.41,0
2385,5,621.38,19,59.65,12,60.03,0.66,101.14,0
2385,6,513.18,27,53.37,1,42.67,1.72,98.45,1
2386,1,691.85,27,45.92,10,41.67,1.33,80.63,0
2386,2,770.89,24,49.56,2,65.19,1.74,96.92,0
2386,3,784.55,24,55.08,6,44.74,0.93,74.25,0
2386,4,567.71,23,48.73,4,61.43,0.54,118.78,0
2386,5,648.77,24,41.46,6,43.66,1.91,72.88,0
2386,6,622.76,19,44.22,12,45.52,1.09,91.04,1
2387,1,656.77,18,53.84,1,58.92,1.25,87.53,0
2387,2,584.49,18,60.91,7,54.61,0.52,112.21,0
2387,3,620.91,18,63.22,13,54.6,1.69,127.62,0
2387,4,714.08,20,59.93,0,30.5,1.24,107.19,0
2387,5,612.69,15,55.13,8,44.49,0.69,94.04,0
2387,6,709.97,21,49.92,9,64.85,0.35,75.64,1
2388,1,376.14,19,55.23,12,43.02,1.96,76.93,0
2388,2,330.55,14,53.91,12,33.55,0.78,90.79,0
2388,3,391,15,53.98,1,58.38,1.98,81.64,0
2388,4,431.15,14,56.85,9,59.44,0.32,119.19,0
2388,5,366.82,16,61.89,3,37.03,0.76,75.3,0
2388,6,325.92,18,58.68,5,58.04,0.03,109.29,0
2389,1,516.96,25,50.29,8,32.71,0.54,73.97,0
2389,2,587.81,20,43.9,6,38.43,1.46,105.37,0
2389,3,629.38,21,48.25,9,60.45,0.31,115.96,0
2389,4,538.14,20,42.06,9,43.59,0.38,102.05,0
2389,5,538.34,21,48.29,2,49.61,0.09,127.95,0
2389,6,576.09,29,47.75,12,66.82,1.4,109.8,1
2390,1,446.05,11,39.9,4,32.27,1.36,122.71,0
2390,2,440.24,10,40.35,13,46.02,0.75,35.45,0
2390,3,397.55,11,35.41,0,35.59,0.09,103.68,0
2390,4,426.07,12,37.62,11,40.91,0.06,103.93,0
2390,5,340.24,13,36.37,11,60.27,1.54,129.4,0
2390,6,401.35,19,39.3,3,61.47,1.2,102.02,0
2391,1,408.23,19,49.24,12,38.91,0.63,117.46,0
2391,2,335.33,20,49.68,14,59.41,1.27,135.37,0
2391,3,429.22,21,59.95,1,61.29,0.82,103.96,0
2391,4,410.5,19,52.71,1,62.04,1.67,104.72,0
2391,5,347.83,23,50.18,5,48.19,0.98,87.68,0
2391,6,425.23,24,53.78,4,38.73,0.59,88.51,0
2392,1,546.43,16,25.44,12,53.5,0.04,86.28,0
2392,2,609.74,16,35.89,12,40.28,0.05,77.78,0
2392,3,533.49,16,37.78,12,41.93,0.07,84.94,0
2392,4,591.23,18,33.36,1,48.2,0.87,88.35,0
2392,5,512.28,18,41.34,13,42.27,0.9,101.14,0
2392,6,570.49,15,32.53,14,38.5,0.01,122.2,1
2393,1,532.17,20,40.13,3,56.17,0.65,81.54,0
2393,2,527.51,20,38.23,9,48.47,1.75,89.62,0
2393,3,635.22,19,45.9,2,35.19,0.46,115.94,0
2393,4,514.87,26,43.82,10,36.45,1.5,116.9,0
2393,5,521.04,27,45.05,2,58.33,1.81,78.57,0
2393,6,546.78,21,47.73,9,65.09,1.33,96.71,1
2394,1,571.7,21,56.78,12,48.05,1.81,63.38,0
2394,2,645.25,21,59.3,9,60.98,0.98,71.77,0
2394,3,594.73,16,58.25,0,50.55,1.74,111.58,0
2394,4,590.26,21,56.32,9,52.75,1.66,97.05,0
2394,5,607.56,20,62.02,14,45.43,0.8,130.92,0
2394,6,636.71,15,50.15,13,67.79,0.72,74.56,1
2395,1,615.96,23,62.2,13,48.72,0.55,72.76,0
2395,2,529.01,25,58.12,10,52.86,0.22,124.84,0
2395,3,630.24,24,65.04,7,49.97,1.8,113.99,0
2395,4,609.47,25,54.34,2,15.57,1.82,90.36,0
2395,5,517.22,27,62.35,6,54.53,0.74,94.08,0
2395,6,612.98,18,57.89,3,50.79,1.22,120.06,0
2396,1,463.86,12,42.68,0,41.4,1.13,121.39,0
2396,2,458.91,18,46.65,14,33.67,0.02,70.98,0
2396,3,528.85,14,37.04,1,53.96,0.64,122.21,0
2396,4,423.79,19,47.73,1,45.51,1.6,72.67,0
2396,5,582.88,16,44.14,2,55.94,1.12,87.89,0
2396,6,508.28,13,38.58,4,47.23,0.25,75.85,0
2397,1,543.72,22,53.47,5,52.12,1.6,83.26,0
2397,2,479.65,15,52.02,13,42.26,1.64,86.09,0
2397,3,583.8,16,58.04,5,44.04,0.48,122.84,0
2397,4,434.26,18,50.29,0,52.65,1.14,103.34,0
2397,5,523.25,22,55.4,12,40.46,0.27,76.56,0
2397,6,554.26,15,50.3,1,34.42,0.81,84.21,0
2398,1,655.58,22,51.39,11,58.7,1.51,72.63,0
2398,2,541.65,21,62.61,14,42.95,1.12,113.58,0
2398,3,525.4,23,61,14,55.11,0.23,130.09,0
2398,4,605.39,24,64.22,13,25.38,0.42,121.74,0
2398,5,614.04,22,68.22,3,51.27,1.45,94.26,0
2398,6,574.84,19,50.02,1,62.88,0.52,122.05,1
2399,1,627.77,24,70.53,12,54.64,1.04,85.9,0
2399,2,685.35,26,65.5,12,64.38,1.31,101.96,0
2399,3,637.6,23,78.76,8,61.38,0.78,122.73,0
2399,4,654.33,26,73.85,5,46.66,0.32,102.06,0
2399,5,615.95,26,65.55,3,42.76,0.55,85.77,0
2399,6,615.18,25,66.23,3,50.96,0.42,129.01,1
2400,1,637.92,12,52.14,6,58.14,0.05,83.49,0
2400,2,604.39,20,42.71,3,44.54,1.64,92.93,0
2400,3,645.07,17,45.4,4,51.23,1.5,90.57,0
2400,4,607.15,12,36.64,6,46.66,1.84,94.96,0
2400,5,641.69,13,49.96,13,49.07,1.96,104.62,0
2400,6,626.81,21,51.17,2,57.69,1.8,107.72,1
2401,1,428.55,16,48.82,6,53.01,0.91,87.1,0
2401,2,385.02,17,55.32,4,48.17,1.52,65.66,0
2401,3,336.64,16,55.74,3,46.65,1.32,110.21,0
2401,4,320.65,24,57.43,13,46.53,1.82,83.33,0
2401,5,310.61,22,54.82,4,61.52,1.29,110.31,0
2401,6,372.42,17,57.49,0,64.25,0.66,120.76,1
2402,1,459.05,22,57.53,13,61.78,1.35,84.79,0
2402,2,529.33,18,56.42,5,55.33,0.4,130.6,0
2402,3,449.23,21,58.42,9,74.04,0.41,77.39,0
2402,4,470.22,26,62.59,14,50.77,1.51,82.49,0
2402,5,481.17,21,53.54,9,40.74,0.01,86.81,0
2402,6,471.4,19,59.26,11,59.73,1.92,125.46,1
2403,1,475.84,13,43.71,14,48.09,0.06,101.12,0
2403,2,467.3,17,46.23,10,18.34,1.45,155.86,0
2403,3,436.67,13,43.62,7,34.97,1.28,139.58,0
2403,4,473.03,18,43.93,11,40.89,0.71,99.2,0
2403,5,496.16,15,51.53,7,43.77,1.56,80.5,0
2403,6,456.28,13,43.9,4,72.71,1.81,93.37,1
2404,1,426.54,24,51.61,10,36.43,0.4,105.72,0
2404,2,455.83,29,55.19,6,31.45,0.62,84.23,0
2404,3,476.24,24,52.43,11,35.65,1.22,94.19,0
2404,4,372.55,30,51.32,13,58.01,1.8,66.63,0
2404,5,402.58,27,55.42,6,46.79,1.07,79.2,0
2404,6,358.81,29,57.13,6,61.96,1.52,117.28,0
2405,1,469.5,28,57.25,0,43.36,0.48,80.76,0
2405,2,359.48,26,47.85,8,38.01,0.69,57.64,0
2405,3,417.89,25,54.66,9,43.63,0.08,135.06,0
2405,4,454.02,29,63.97,9,52.11,0.41,100.66,0
2405,5,407.76,29,51.92,11,56.22,0.56,111.6,0
2405,6,318.12,25,57.7,3,50.36,0.43,124.95,1
2406,1,370.26,23,63.84,8,53.65,0.96,104.36,0
2406,2,454.45,23,59.48,3,52.78,1.96,94.8,0
2406,3,413.19,23,60.34,7,41,0.6,90.53,0
2406,4,446.27,19,65.25,6,56.49,1.9,131.55,0
2406,5,480.27,16,58.05,14,44.44,1.53,79.73,0
2406,6,490.91,25,67,6,38.27,1.31,116.91,1
2407,1,563.38,17,52.44,1,44.64,0.9,82.25,0
2407,2,610.4,20,48.89,3,51.34,0.88,91.77,0
2407,3,638.94,16,64.7,2,45.75,0.17,91.16,0
2407,4,630.9,14,53.09,3,31.77,1.23,118.78,0
2407,5,637.17,21,47.08,1,47.57,0.04,71.46,0
2407,6,627.24,14,57.48,13,35.16,1.19,136.75,0
2408,1,536.33,18,56.91,6,54.04,1.05,84.99,0
2408,2,528.82,12,36.55,0,49.53,1.84,81.33,0
2408,3,505.77,9,46.77,6,54.44,1.39,98.58,0
2408,4,474.66,15,45.45,5,69.59,0.53,86.77,0
2408,5,496.3,15,45.35,9,54.27,1.48,78.03,0
2408,6,469.38,9,52.26,8,47.41,0.16,89.6,1
2409,1,573.34,22,33.9,11,50.21,1.24,100.98,0
2409,2,540.36,26,30.34,7,43.77,1.16,96.3,0
2409,3,588.48,29,36.07,3,44.72,1.89,119.59,0
2409,4,610.56,24,37.65,2,40.63,1.85,100.26,0
2409,5,529.04,21,28.98,8,48.73,0.47,91.07,0
2409,6,615.47,29,40.26,14,40.99,1.63,135.33,1
2410,1,552.08,24,71.12,3,54.46,0.88,89.23,0
2410,2,426.71,19,79.51,3,54.29,1.76,86.36,0
2410,3,455.8,25,73.8,11,55.31,0.13,115.78,0
2410,4,420.89,27,70.78,0,59.14,0.66,109.03,0
2410,5,534.59,21,67.09,6,38.86,0.88,92.75,0
2410,6,643.51,25,67.11,0,35.76,1.07,151.57,1
2411,1,424.2,25,46.53,9,41.1,0.08,81.78,0
2411,2,403.47,21,39.64,4,35.01,0.46,114.65,0
2411,3,425.64,22,38.64,14,48.6,1.07,107.55,0
2411,4,378.76,17,39.88,13,55.2,0.48,95.59,0
2411,5,356.14,23,39.94,8,42.98,1.36,89.85,0
2411,6,493.54,23,33.94,11,56.33,1.38,66.45,1
2412,1,497.54,18,46.27,5,50.63,1.44,109.2,0
2412,2,493.35,18,41.31,3,57.02,0.2,95.93,0
2412,3,445.46,15,50.62,0,57.38,1.99,135.62,0
2412,4,468.98,21,49.3,10,57.25,1.2,125,0
2412,5,563.36,15,46.39,3,72.58,1.27,95.91,0
2412,6,502.34,16,51.84,4,56.13,1.31,109.49,1
2413,1,536.31,10,56.33,12,56.53,0.14,71.68,0
2413,2,578.28,14,54.01,5,34.68,0.05,97.89,0
2413,3,520.64,17,52.7,9,68.81,0.95,141.24,0
2413,4,665.04,17,44.98,10,39.48,1,78.66,0
2413,5,532.75,12,50.85,4,44.13,1.25,119.5,0
2413,6,667.82,10,57,11,71.13,1.09,99.68,1
2414,1,437.74,23,39.32,9,42.85,0.13,125.9,0
2414,2,412.35,30,45.04,8,44.52,0.53,71.69,0
2414,3,449.22,29,44.36,13,45.02,0.33,84.02,0
2414,4,371.35,26,35.92,7,53.6,0.1,63.93,0
2414,5,366.55,27,36.54,0,49.56,0.43,125.13,0
2414,6,414.36,29,36.22,0,50.45,1.4,125.96,0
2415,1,753.77,19,53.17,0,45.99,0.68,91.22,0
2415,2,664.18,26,50.45,14,56.76,1.59,87.47,0
2415,3,628.09,24,51.83,6,61.13,0.43,106.21,0
2415,4,698.71,18,62.28,9,41.37,0.45,92.63,0
2415,5,661.05,23,55.07,12,40.26,0.58,108.25,0
2415,6,718.6,24,45.97,11,51.95,0.53,59.29,1
2416,1,486.15,24,51.14,12,43.89,1.59,113.95,0
2416,2,483.28,18,55.04,11,62.1,1.3,96.05,0
2416,3,400.04,21,44.63,2,47.23,1.13,107.29,0
2416,4,452.77,24,44.84,10,59.5,1.2,113.39,0
2416,5,539.34,18,62.2,12,35.19,1.36,107.3,0
2416,6,474.53,19,50.45,7,59.75,1.88,103.88,1
2417,1,320.85,20,28.01,5,45.87,1.45,78.28,0
2417,2,396.45,23,27.29,0,54.08,0.53,105.7,0
2417,3,315.4,25,24.54,3,31.98,0.16,117.88,0
2417,4,333.5,26,18.85,4,63.51,0.29,123.99,0
2417,5,361.81,27,21.41,7,56.35,0.51,110.3,0
2417,6,456.07,21,30.73,0,38.01,1.84,75.9,0
2418,1,487.47,23,45.26,13,50.41,0.57,103.22,0
2418,2,443.78,29,32.49,2,48.92,0.48,110.07,0
2418,3,510.28,29,43.47,0,47.79,0.31,87.08,0
2418,4,548.27,20,38.98,4,52.9,1.07,95.99,0
2418,5,484.49,28,39.98,12,56.05,0.75,77.21,0
2418,6,516.81,24,30.32,12,52.45,2,97,1
2419,1,449.17,23,45.32,0,49.97,1.35,100.76,0
2419,2,468.99,25,39.97,0,38.34,1.75,139.59,0
2419,3,570.62,21,37.8,8,69.24,1.58,119.68,0
2419,4,353.04,20,42.86,3,44.24,0.87,132.4,0
2419,5,478.14,21,51.89,9,78.14,0.17,123.75,0
2419,6,441.76,22,43.67,14,52.18,0.84,96.23,1
2420,1,523.18,26,49.29,8,46.06,1.28,82.81,0
2420,2,574.18,24,60.14,3,54.5,0.08,126.46,0
2420,3,580.71,22,57.01,0,53.79,1.4,128.45,0
2420,4,558.48,22,56.02,0,47.49,0.02,92.9,0
2420,5,543.63,30,56.25,8,34.5,0.19,103.22,0
2420,6,510.59,26,56.55,12,39.57,0.17,108.25,1
2421,1,285.8,5,47.22,7,58.71,1.07,82.24,0
2421,2,425.95,10,58.75,13,35.67,1.02,99.42,0
2421,3,440.62,9,53.65,8,35.64,0.8,96.82,0
2421,4,318.39,4,57.5,13,51.96,0.05,84.7,0
2421,5,408.89,4,43.77,8,61.93,0.02,82.55,0
2421,6,435.68,4,56.86,8,57.6,1.01,81.74,1
2422,1,641.37,16,59.47,0,61.58,0.8,112.12,0
2422,2,581.04,15,70.28,7,69.39,0.31,76.99,0
2422,3,539.69,9,61.36,8,48.24,1.59,141.08,0
2422,4,557.67,16,64.67,11,55.62,0.96,84.75,0
2422,5,585.8,10,62.39,13,55.92,1.15,87.3,0
2422,6,608.12,8,61.13,0,52.81,0.4,120.14,0
2423,1,365.04,34,42.79,6,43.87,0.19,121.56,0
2423,2,325.62,26,58.14,0,45.81,1.05,81.2,0
2423,3,309.39,34,36.75,4,30.87,1.15,99.86,0
2423,4,338.43,33,52.04,10,39.81,0.38,145.28,0
2423,5,393.72,28,41.83,9,53.47,1.92,101.37,0
2423,6,407.44,31,44.94,10,54.93,1.84,70.21,1
2424,1,607.08,24,33.99,5,48.38,1.39,97.87,0
2424,2,603.78,25,41.47,8,51.89,1.1,67.54,0
2424,3,494.41,24,27.16,1,48.24,0.31,101.29,0
2424,4,628.6,22,41.66,12,45.79,1.61,96.48,0
2424,5,698.75,24,44.59,12,56.34,0.7,99.63,0
2424,6,584.08,22,35.52,5,41.86,1.08,102.92,0
2425,1,201.99,16,42.58,6,41.77,0.69,107.92,0
2425,2,258.55,17,36.74,2,56.97,1.66,79.9,0
2425,3,349.78,14,47.4,8,56.82,1.29,67.94,0
2425,4,333.75,16,40.81,5,47.02,0.49,50.41,0
2425,5,330.23,17,44.96,11,47.79,0.72,62.34,0
2425,6,279.66,15,27.37,2,42.57,1.07,115.58,0
2426,1,511.85,22,79.42,0,66.88,1.34,96.07,0
2426,2,519.87,18,74.59,13,45.45,0.69,89.47,0
2426,3,512.34,22,71.74,14,40.42,0.05,114.98,0
2426,4,523.47,22,70.07,12,44.51,0.17,106.08,0
2426,5,472.09,18,74.84,4,45.42,0.65,75.83,0
2426,6,445.12,23,66.44,3,50.13,0.3,121.89,1
2427,1,537.49,15,51.19,1,40.69,1.3,110.51,0
2427,2,334.47,20,53.51,11,63.95,1.33,95.32,0
2427,3,431.89,17,44.4,2,46.11,0.97,54.41,0
2427,4,472.19,17,51.34,12,24.16,0.57,99.22,0
2427,5,442.33,18,57.62,12,42.2,0.35,110.22,0
2427,6,458.76,19,58.58,5,62.75,1.85,101.72,0
2428,1,519.87,20,41.98,8,61.77,1.66,102.29,0
2428,2,610.91,21,34.78,4,49.77,0.52,112.32,0
2428,3,498.05,19,26.18,1,34.51,0.36,111.99,0
2428,4,523.54,21,35.06,13,21.31,1.24,89.34,0
2428,5,477.52,21,32.17,7,46.6,0.43,80.8,0
2428,6,432.49,19,32.31,3,35.74,0.33,80.38,0
2429,1,477.41,11,46.95,9,45.74,0.96,98.82,0
2429,2,456,6,52.84,0,47.81,0.98,75.92,0
2429,3,381.69,12,54.33,12,45.87,0.94,88.41,0
2429,4,398.75,10,51.24,1,43.72,1.05,89.07,0
2429,5,408.22,6,49.24,8,57.87,0.44,55.09,0
2429,6,523.97,6,54.82,6,70.81,1.22,103.24,1
2430,1,420.11,15,52.55,3,53.95,0.71,96.83,0
2430,2,429.12,17,54.38,1,36.64,0.7,117.42,0
2430,3,413.28,20,51.54,2,49.02,1.91,89.15,0
2430,4,436.17,12,50.5,9,62.09,1.73,107.18,0
2430,5,503.78,18,44.04,6,53.32,1.77,95.3,0
2430,6,467.2,21,51.72,6,61.35,1.56,103.93,1
2431,1,424.49,25,48.18,14,45.8,1.08,80.37,0
2431,2,510.59,28,47.26,6,58.64,1.07,85.38,0
2431,3,422.69,27,54.29,14,52.79,0.3,127.69,0
2431,4,459.55,24,44.29,14,38.09,1.25,92.69,0
2431,5,462.74,23,58.56,10,64.79,1.53,109.43,0
2431,6,535.46,22,50.76,1,46.12,0.25,112.21,1
2432,1,342.07,28,54.22,7,66.39,1.6,113.84,0
2432,2,492.61,25,51.29,2,38.35,0.59,91.58,0
2432,3,480.82,30,46.86,12,53.57,0.77,86.72,0
2432,4,482.99,28,57.52,2,56.91,0.55,104.93,0
2432,5,510.72,23,56.22,0,48.15,1.09,99.25,0
2432,6,341.28,25,50.21,0,57.15,1.29,114.88,0
2433,1,653.9,20,39.88,13,37.59,0.95,104.6,0
2433,2,613.53,21,48.02,2,58.19,1.49,127.68,0
2433,3,560.85,24,38.33,12,49.08,1.75,91.65,0
2433,4,622.01,20,48.94,14,53.65,1.56,65.53,0
2433,5,581.11,27,41.38,8,49.93,1.84,130.82,0
2433,6,653.75,18,54.4,8,60.85,1.58,110.33,1
2434,1,533.51,15,53.04,11,37.88,1.51,105.05,0
2434,2,494.93,21,37.29,8,41.83,1.54,94.58,0
2434,3,512.68,17,41.54,1,64.18,0.71,88.94,0
2434,4,529.01,15,48.03,7,51.02,1.51,116.4,0
2434,5,520.31,15,45.39,8,46.21,1.99,102.69,0
2434,6,481.39,22,40.28,0,48.33,0.6,112.01,1
2435,1,391.96,29,55,1,60.23,1.8,117.4,0
2435,2,571.72,20,54.59,9,58.91,1.5,86.44,0
2435,3,355.03,28,52.99,10,39.11,0.74,96.19,0
2435,4,387.68,23,61.1,0,39.93,0.74,106.23,0
2435,5,464.71,28,58.73,7,61.03,1.63,86.79,0
2435,6,404.95,25,61.41,2,49.48,0.13,102.81,0
2436,1,433.82,26,50.62,13,41.94,0.76,82.54,0
2436,2,526.24,19,49.47,6,63.32,0.55,106.12,0
2436,3,475.89,18,53.31,11,47.38,0.71,52.16,0
2436,4,453.7,25,47.34,0,44.71,1.79,160.12,0
2436,5,523.49,24,58.46,3,48.6,1.51,99.76,0
2436,6,434.66,18,45.14,3,69.35,1.72,75.17,0
2437,1,390.37,17,69.82,11,52.54,0.08,93.55,0
2437,2,420.82,14,61.2,13,47.1,1.44,75.39,0
2437,3,440.32,22,70.89,4,58.28,0.32,102.12,0
2437,4,444.52,22,58.19,0,32.74,1.95,121.92,0
2437,5,316.41,13,72.75,2,50.96,0.41,67.19,0
2437,6,389.7,15,61.04,10,51.81,1.91,97.05,1
2438,1,668.75,23,22.77,2,42.25,0.96,105.4,0
2438,2,649.38,19,26.64,11,78.02,1.69,135.96,0
2438,3,659.85,25,23.84,4,61.23,1.73,109.8,0
2438,4,593.75,27,24.41,8,50.46,1.24,90.33,0
2438,5,596.74,26,21.35,7,50.02,1.2,132.79,0
2438,6,619.88,26,29.65,11,30.35,1.23,108.07,1
2439,1,658.1,25,48.08,2,46.89,0.17,141.51,0
2439,2,584.66,19,53.71,8,48.65,0.18,88.55,0
2439,3,586.97,21,53.8,7,50.33,0.34,96.84,0
2439,4,595.76,25,50.5,14,55.91,0.83,90.97,0
2439,5,635.96,22,50.36,10,34.54,0.37,86.1,0
2439,6,542.19,25,48.03,11,42.06,1.21,114.59,1
2440,1,328.65,13,36.56,5,47.83,0.99,101.04,0
2440,2,379.52,16,29.03,0,57.69,0.5,133,0
2440,3,383.98,21,43.04,2,46.76,0.7,123.26,0
2440,4,339.45,18,35.2,9,49.95,0.69,156.29,0
2440,5,319.8,15,36.04,13,53.09,0.13,95.38,0
2440,6,399.52,17,25.7,8,59.69,1.56,109.81,1
2441,1,530.14,16,46.29,3,47.7,0.96,119.72,0
2441,2,525.95,20,51.41,4,49.92,0.04,120.75,0
2441,3,567.05,14,51.93,3,75.53,0.66,108.84,0
2441,4,541.44,15,59.84,2,55.88,0.97,92.96,0
2441,5,533.93,18,60.06,7,55.96,0.94,66.76,0
2441,6,527.06,20,52.53,0,67.09,0.69,91.74,0
2442,1,484.25,19,30.68,3,48.93,1.88,116.98,0
2442,2,472.87,24,30.89,11,55.36,0.19,108.29,0
2442,3,624.77,24,38.3,14,48.94,0.49,98.6,0
2442,4,565.36,26,36.59,4,57.55,0.9,74.59,0
2442,5,483.72,24,38.1,10,44.41,1.78,92.78,0
2442,6,454.3,25,34.51,9,50.06,1.93,88.38,1
2443,1,453.82,27,55.91,0,42.43,0.48,79.63,0
2443,2,391.53,19,49.07,10,64.88,1.37,100.27,0
2443,3,402.14,20,48.76,7,62.66,1.64,109.97,0
2443,4,406.48,24,52,0,57.29,1.39,87.65,0
2443,5,466.73,20,52.21,8,43.08,1.52,116.17,0
2443,6,344.61,26,48.02,4,47.24,0.39,65.67,0
2444,1,548.22,21,59.48,5,70.54,1.18,87.74,0
2444,2,574.04,12,55.55,3,52.62,1.76,101.97,0
2444,3,620.25,21,54,13,53.07,1.8,79.4,0
2444,4,560.09,18,60.97,2,57.44,1.21,84.93,0
2444,5,486.59,13,69.69,10,51.82,1.48,109.49,0
2444,6,569.44,20,51.43,2,45.82,1.58,73.56,1
2445,1,530.21,19,50.01,3,54.86,0.69,79.12,0
2445,2,550.53,21,52.73,12,48.41,1.12,112.06,0
2445,3,532.45,17,49.49,3,42.62,1.09,86.56,0
2445,4,506.28,22,48.07,4,48.92,0.55,120.05,0
2445,5,479.31,21,54.89,1,50.47,1.49,121.1,0
2445,6,412.84,19,44.64,9,37.44,0.4,92.68,0
2446,1,490.61,26,34.66,12,51.92,0.74,96.65,0
2446,2,511.68,18,39.9,9,46,1.87,93.03,0
2446,3,531.18,22,31.6,3,46.66,0.45,94.26,0
2446,4,613.91,21,48.11,2,54.97,0.75,91.75,0
2446,5,595.41,17,29.01,8,59.13,1.39,115.41,0
